Hour,price
8139,0.065
8140,0.065
8141,0.065
8142,0.065
8143,0.065
8144,0.132
8145,0.132
8146,0.132
8147,0.132
8148,0.094
8149,0.094
8150,0.094
8151,0.094
8152,0.094
8153,0.094
8154,0.132
8155,0.132
8156,0.065
8157,0.065
8158,0.065
8159,0.065
8160,0.065
8161,0.065
8162,0.065
8163,0.065
8164,0.065
8165,0.065
8166,0.065
8167,0.065
8168,0.132
8169,0.132
8170,0.132
8171,0.132
8172,0.094
8173,0.094
8174,0.094
8175,0.094
8176,0.094
8177,0.094
8178,0.132
8179,0.132
8180,0.065
8181,0.065
8182,0.065
8183,0.065
8184,0.065
8185,0.065
8186,0.065
8187,0.065
8188,0.065
8189,0.065
8190,0.065
8191,0.065
8192,0.132
8193,0.132
8194,0.132
8195,0.132
8196,0.094
8197,0.094
8198,0.094
8199,0.094
8200,0.094
8201,0.094
8202,0.132
8203,0.132
8204,0.065
8205,0.065
8206,0.065
8207,0.065
8208,0.065
8209,0.065
8210,0.065
8211,0.065
8212,0.065
8213,0.065
8214,0.065
8215,0.065
8216,0.132
8217,0.132
8218,0.132
8219,0.132
8220,0.094
8221,0.094
8222,0.094
8223,0.094
8224,0.094
8225,0.094
8226,0.132
8227,0.132
8228,0.065
8229,0.065
8230,0.065
8231,0.065
8232,0.065
8233,0.065
8234,0.065
8235,0.065
8236,0.065
8237,0.065
8238,0.065
8239,0.065
8240,0.132
8241,0.132
8242,0.132
8243,0.132
8244,0.094
8245,0.094
8246,0.094
8247,0.094
8248,0.094
8249,0.094
8250,0.132
8251,0.132
8252,0.065
8253,0.065
8254,0.065
8255,0.065
8256,0.065
8257,0.065
8258,0.065
8259,0.065
8260,0.065
8261,0.065
8262,0.065
8263,0.065
8264,0.065
8265,0.065
8266,0.065
8267,0.065
8268,0.065
8269,0.065
8270,0.065
8271,0.065
8272,0.065
8273,0.065
8274,0.065
8275,0.065
8276,0.065
8277,0.065
8278,0.065
8279,0.065
8280,0.065
8281,0.065
8282,0.065
8283,0.065
8284,0.065
8285,0.065
8286,0.065
8287,0.065
8288,0.065
8289,0.065
8290,0.065
8291,0.065
8292,0.065
8293,0.065
8294,0.065
8295,0.065
8296,0.065
8297,0.065
8298,0.065
8299,0.065
8300,0.065
8301,0.065
8302,0.065
8303,0.065
8304,0.065
8305,0.065
8306,0.065
8307,0.065
8308,0.065
8309,0.065
8310,0.065
8311,0.065
8312,0.132
8313,0.132
8314,0.132
8315,0.132
8316,0.094
8317,0.094
8318,0.094
8319,0.094
8320,0.094
8321,0.094
8322,0.132
8323,0.132
8324,0.065
8325,0.065
8326,0.065
8327,0.065
8328,0.065
8329,0.065
8330,0.065
8331,0.065
8332,0.065
8333,0.065
8334,0.065
8335,0.065
8336,0.132
8337,0.132
8338,0.132
8339,0.132
8340,0.094
8341,0.094
8342,0.094
8343,0.094
8344,0.094
8345,0.094
8346,0.132
8347,0.132
8348,0.065
8349,0.065
8350,0.065
8351,0.065
8352,0.065
8353,0.065
8354,0.065
8355,0.065
8356,0.065
8357,0.065
8358,0.065
8359,0.065
8360,0.132
8361,0.132
8362,0.132
8363,0.132
8364,0.094
8365,0.094
8366,0.094
8367,0.094
8368,0.094
8369,0.094
8370,0.132
8371,0.132
8372,0.065
8373,0.065
8374,0.065
8375,0.065
8376,0.065
8377,0.065
8378,0.065
8379,0.065
8380,0.065
8381,0.065
8382,0.065
8383,0.065
8384,0.132
8385,0.132
8386,0.132
8387,0.132
8388,0.094
8389,0.094
8390,0.094
8391,0.094
8392,0.094
8393,0.094
8394,0.132
8395,0.132
8396,0.065
8397,0.065
8398,0.065
8399,0.065
8400,0.065
8401,0.065
8402,0.065
8403,0.065
8404,0.065
8405,0.065
8406,0.065
8407,0.065
8408,0.132
8409,0.132
8410,0.132
8411,0.132
8412,0.094
8413,0.094
8414,0.094
8415,0.094
8416,0.094
8417,0.094
8418,0.132
8419,0.132
8420,0.065
8421,0.065
8422,0.065
8423,0.065
8424,0.065
8425,0.065
8426,0.065
8427,0.065
8428,0.065
8429,0.065
8430,0.065
8431,0.065
8432,0.065
8433,0.065
8434,0.065
8435,0.065
8436,0.065
8437,0.065
8438,0.065
8439,0.065
8440,0.065
8441,0.065
8442,0.065
8443,0.065
8444,0.065
8445,0.065
8446,0.065
8447,0.065
8448,0.065
8449,0.065
8450,0.065
8451,0.065
8452,0.065
8453,0.065
8454,0.065
8455,0.065
8456,0.065
8457,0.065
8458,0.065
8459,0.065
8460,0.065
8461,0.065
8462,0.065
8463,0.065
8464,0.065
8465,0.065
8466,0.065
8467,0.065
8468,0.065
8469,0.065
8470,0.065
8471,0.065
8472,0.065
8473,0.065
8474,0.065
8475,0.065
8476,0.065
8477,0.065
8478,0.065
8479,0.065
8480,0.132
8481,0.132
8482,0.132
8483,0.132
8484,0.094
8485,0.094
8486,0.094
8487,0.094
8488,0.094
8489,0.094
8490,0.132
8491,0.132
8492,0.065
8493,0.065
8494,0.065
8495,0.065
8496,0.065
8497,0.065
8498,0.065
8499,0.065
8500,0.065
8501,0.065
8502,0.065
8503,0.065
8504,0.132
8505,0.132
8506,0.132
8507,0.132
8508,0.094
8509,0.094
8510,0.094
8511,0.094
8512,0.094
8513,0.094
8514,0.132
8515,0.132
8516,0.065
8517,0.065
8518,0.065
8519,0.065
8520,0.065
8521,0.065
8522,0.065
8523,0.065
8524,0.065
8525,0.065
8526,0.065
8527,0.065
8528,0.132
8529,0.132
8530,0.132
8531,0.132
8532,0.094
8533,0.094
8534,0.094
8535,0.094
8536,0.094
8537,0.094
8538,0.132
8539,0.132
8540,0.065
8541,0.065
8542,0.065
8543,0.065
8544,0.065
8545,0.065
8546,0.065
8547,0.065
8548,0.065
8549,0.065
8550,0.065
8551,0.065
8552,0.132
8553,0.132
8554,0.132
8555,0.132
8556,0.094
8557,0.094
8558,0.094
8559,0.094
8560,0.094
8561,0.094
8562,0.132
8563,0.132
8564,0.065
8565,0.065
8566,0.065
8567,0.065
8568,0.065
8569,0.065
8570,0.065
8571,0.065
8572,0.065
8573,0.065
8574,0.065
8575,0.065
8576,0.132
8577,0.132
8578,0.132
8579,0.132
8580,0.094
8581,0.094
8582,0.094
8583,0.094
8584,0.094
8585,0.094
8586,0.132
8587,0.132
8588,0.065
8589,0.065
8590,0.065
8591,0.065
8592,0.065
8593,0.065
8594,0.065
8595,0.065
8596,0.065
8597,0.065
8598,0.065
8599,0.065
8600,0.065
8601,0.065
8602,0.065
8603,0.065
8604,0.065
8605,0.065
8606,0.065
8607,0.065
8608,0.065
8609,0.065
8610,0.065
8611,0.065
8612,0.065
8613,0.065
8614,0.065
8615,0.065
8616,0.065
8617,0.065
8618,0.065
8619,0.065
8620,0.065
8621,0.065
8622,0.065
8623,0.065
8624,0.065
8625,0.065
8626,0.065
8627,0.065
8628,0.065
8629,0.065
8630,0.065
8631,0.065
8632,0.065
8633,0.065
8634,0.065
8635,0.065
8636,0.065
8637,0.065
8638,0.065
8639,0.065
8640,0.065
8641,0.065
8642,0.065
8643,0.065
8644,0.065
8645,0.065
8646,0.065
8647,0.065
8648,0.132
8649,0.132
8650,0.132
8651,0.132
8652,0.094
8653,0.094
8654,0.094
8655,0.094
8656,0.094
8657,0.094
8658,0.132
8659,0.132
8660,0.065
8661,0.065
8662,0.065
8663,0.065
8664,0.065
8665,0.065
8666,0.065
8667,0.065
8668,0.065
8669,0.065
8670,0.065
8671,0.065
8672,0.132
8673,0.132
8674,0.132
8675,0.132
8676,0.094
8677,0.094
8678,0.094
8679,0.094
8680,0.094
8681,0.094
8682,0.132
8683,0.132
8684,0.065
8685,0.065
8686,0.065
8687,0.065
8688,0.065
8689,0.065
8690,0.065
8691,0.065
8692,0.065
8693,0.065
8694,0.065
8695,0.065
8696,0.132
8697,0.132
8698,0.132
8699,0.132
8700,0.094
8701,0.094
8702,0.094
8703,0.094
8704,0.094
8705,0.094
8706,0.132
8707,0.132
8708,0.065
8709,0.065
8710,0.065
8711,0.065
8712,0.065
8713,0.065
8714,0.065
8715,0.065
8716,0.065
8717,0.065
8718,0.065
8719,0.065
8720,0.132
8721,0.132
8722,0.132
8723,0.132
8724,0.094
8725,0.094
8726,0.094
8727,0.094
8728,0.094
8729,0.094
8730,0.132
8731,0.132
8732,0.065
8733,0.065
8734,0.065
8735,0.065
8736,0.065
